PWSID,PWS_Name,Primacy_FINAL,Final_inst_update,Inst_Subtype
CA2300638,WILDWOOD CAMPGROUND,DISTRICT 03 - MENDOCINO,Mobile Home Park,
CA2300644,WOODSIDE RV PARK,DISTRICT 03 - MENDOCINO,Mobile Home Park,
CA2300663,BRANSCOMB MOBILE HOME PARK,DISTRICT 03 - MENDOCINO,Mobile Home Park,
CA2300634,OCEAN'S EDGE ESTATES,DISTRICT 03 - MENDOCINO,Mobile Home Park,
CA2300668,POINT CABRILLO HIGHLANDS,DISTRICT 03 - MENDOCINO,Mobile Home Park,
CA2300667,"WOODS, THE (MENDOCINO)",DISTRICT 03 - MENDOCINO,Mobile Home Park,
CA2400053,EL NIDO MOBILE HOME PARK,DISTRICT 11 - MERCED,Mobile Home Park,
CA2400084,EVERGREEN MOBILE HOME PARK,DISTRICT 11 - MERCED,Mobile Home Park,
CA2600547,CROWLEY LAKE TRAILER PARK,LPA56 - MONO COUNTY,Mobile Home Park,
CA2600622,SIERRA EAST HOA,LPA56 - MONO COUNTY,Mobile Home Park,
CA2700606,HIDDEN VIEWS MHP WS,LPA57 - MONTEREY COUNTY,Mobile Home Park,
CA2702405,JENSEN MHP WS,LPA57 - MONTEREY COUNTY,Mobile Home Park,
CA2701355,PRINCES CAMP RESORT WS,LPA57 - MONTEREY COUNTY,Mobile Home Park,
CA2700792,SUMMERHILL MHP WS,LPA57 - MONTEREY COUNTY,Mobile Home Park,
CA2701687,VALLEY OAKS MHP WS,LPA57 - MONTEREY COUNTY,Mobile Home Park,
CA2702256,NORTH SHORE ESTATES WS,LPA57 - MONTEREY COUNTY,Mobile Home Park,
CA2700970,ROYAL SIERRA ESTATES WS,LPA57 - MONTEREY COUNTY,Mobile Home Park,
CA2701701,BRADLEY-LOCKWOOD RD WS,LPA57 - MONTEREY COUNTY,Mobile Home Park,
CA2700522,CABANA HOLIDAY WS,LPA57 - MONTEREY COUNTY,Mobile Home Park,
CA2700992,MILLER'S LODGE WS,LPA57 - MONTEREY COUNTY,Mobile Home Park,
CA2701553,POND-DEROSA OAKS WC,LPA57 - MONTEREY COUNTY,Mobile Home Park,
CA2700772,STRUVE RD WS #02,LPA57 - MONTEREY COUNTY,Mobile Home Park,
CA2701906,LAKE SAN ANTONIO PARK WS,LPA57 - MONTEREY COUNTY,Mobile Home Park,
CA2800543,CAPELL VALLEY ESTATES,LPA58 - NAPA COUNTY,Mobile Home Park,
CA2900529,GOLD COUNTRY HOME PARK - WATER SYSTEM,LPA59 - NEVADA COUNTY,Mobile Home Park,
CA2900530,ROUGH & READY MOBILEHOME VILLAGE,LPA59 - NEVADA COUNTY,Mobile Home Park,
CA2900531,CREEKSIDE VILLAGE,LPA59 - NEVADA COUNTY,Mobile Home Park,
CA3100043,GOLD HILL MOBILEHOME PARK,LPA61 - PLACER COUNTY,Mobile Home Park,
CA3100069,AUBURN RIDGE WOODS,LPA61 - PLACER COUNTY,Mobile Home Park,
CA3100040,SHADY GLEN COMM WATER SYSTEM,LPA61 - PLACER COUNTY,Mobile Home Park,
CA3200127,ARLINGTON HEIGHTS MHP,LPA62 - PLUMAS COUNTY,Mobile Home Park,
CA3200114,EVERGREEN MOTEL & MHP,LPA62 - PLUMAS COUNTY,Mobile Home Park,
CA3200148,FEATHER RIVER RV & MHP,LPA62 - PLUMAS COUNTY,Mobile Home Park,
CA3200189,VALIVU ESTATES MHP,LPA62 - PLUMAS COUNTY,Mobile Home Park,
CA3200138,MEADOW EDGE MHP,LPA62 - PLUMAS COUNTY,Mobile Home Park,
CA3301534,RANCHO CALIMESA MOBILE HOME PARK,DISTRICT 20 - RIVERSIDE,Mobile Home Park,
CA3301018,ANZA PINES MOBILE HOME PARK,LPA63 - RIVERSIDE COUNTY,Mobile Home Park,
CA3301045,BLYTHE MOBILE HOME ESTATES,LPA63 - RIVERSIDE COUNTY,Mobile Home Park,
CA3301803,CASTRO TRAILER PARK,LPA63 - RIVERSIDE COUNTY,Mobile Home Park,
CA3301209,DESERT VIEW TRAILER PARK,LPA63 - RIVERSIDE COUNTY,Mobile Home Park,
CA3301247,ELMS MOBILE PARK,LPA63 - RIVERSIDE COUNTY,Mobile Home Park,
CA3301169,MURRIETA PALMS MOBILE HOME PARK,LPA63 - RIVERSIDE COUNTY,Mobile Home Park,
CA3301482,ORTEGA OAKS RV PARK&CAMPGROUND,LPA63 - RIVERSIDE COUNTY,Mobile Home Park,
CA3301380,SAINT ANTHONY TRAILER PARK,LPA63 - RIVERSIDE COUNTY,Mobile Home Park,
CA3303035,THERMAL PARK,LPA63 - RIVERSIDE COUNTY,Mobile Home Park,
CA3301717,VALLEY VIEW TRAILER PARK,LPA63 - RIVERSIDE COUNTY,Mobile Home Park,
CA3301171,BRADFORD RUN RV,LPA63 - RIVERSIDE COUNTY,Mobile Home Park,
CA3301943,PLANTATION ON THE LAKE PARK,DISTRICT 20 - RIVERSIDE,Mobile Home Park,
CA3301028,BALDY MOUNTAIN RANCH,LPA63 - RIVERSIDE COUNTY,Mobile Home Park,
CA3301040,RIVERDALE ESTATES,LPA63 - RIVERSIDE COUNTY,Mobile Home Park,
CA3301990,AMEZCUA - GARCIA WATER,LPA63 - RIVERSIDE COUNTY,Mobile Home Park,
90605129,Oasis Mobile Home Park,EPA Region 9,Mobile Home Park,
90600036,Ramon Zaragoza Water,EPA Region 9,Mobile Home Park,
CA3410022,OLYMPIA MOBILODGE,DISTRICT 09 - SACRAMENTO,Mobile Home Park,
CA3400103,B & W RESORT MARINA,LPA64 - SACRAMENTO COUNTY,Mobile Home Park,
CA3400150,DELTA CROSSING MHP,LPA64 - SACRAMENTO COUNTY,Mobile Home Park,
CA3400433,EDGEWATER MOBILE HOME PARK,LPA64 - SACRAMENTO COUNTY,Mobile Home Park,
CA3400122,EL DORADO WEST MHP,LPA64 - SACRAMENTO COUNTY,Mobile Home Park,
CA3400191,ELEVEN OAKS MOBILE HOME COMMUNITY,LPA64 - SACRAMENTO COUNTY,Mobile Home Park,
CA3400125,FREEPORT MARINA,LPA64 - SACRAMENTO COUNTY,Mobile Home Park,
CA3400128,HAPPY HARBOR (SWS),LPA64 - SACRAMENTO COUNTY,Mobile Home Park,
CA3400335,HOLIDAY MOBILE VILLAGE,LPA64 - SACRAMENTO COUNTY,Mobile Home Park,
CA3400190,IMPERIAL MANOR MOBILEHOME COMMUNITY,LPA64 - SACRAMENTO COUNTY,Mobile Home Park,
CA3400135,KORTHS PIRATES LAIR,LPA64 - SACRAMENTO COUNTY,Mobile Home Park,
CA3400397,LAGUNA VILLAGE RV PARK,LPA64 - SACRAMENTO COUNTY,Mobile Home Park,
CA3400179,MC CLELLAN MHP,LPA64 - SACRAMENTO COUNTY,Mobile Home Park,
CA3400401,PLANTATION MOBILE HOME PARK,LPA64 - SACRAMENTO COUNTY,Mobile Home Park,
CA3400149,RANCHO MARINA,LPA64 - SACRAMENTO COUNTY,Mobile Home Park,
CA3400107,RIVER'S EDGE MARINA & RESORT,LPA64 - SACRAMENTO COUNTY,Mobile Home Park,
CA3400169,SPINDRIFT MARINA,LPA64 - SACRAMENTO COUNTY,Mobile Home Park,
CA3400192,TUNNEL TRAILER PARK,LPA64 - SACRAMENTO COUNTY,Mobile Home Park,
CA3400164,"VIEIRA'S RESORT, INC",LPA64 - SACRAMENTO COUNTY,Mobile Home Park,
CA3400331,WESTERNER MOBILE HOME PARK,LPA64 - SACRAMENTO COUNTY,Mobile Home Park,
CA3400121,EL DORADO MOBILE HOME PARK,LPA64 - SACRAMENTO COUNTY,Mobile Home Park,
CA3400296,SAC CITY MOBILE HOME COMMUNITY LP,LPA64 - SACRAMENTO COUNTY,Mobile Home Park,
CA3400217,HOMETOWN COLONIAL ESTATES LLC,LPA64 - SACRAMENTO COUNTY,Mobile Home Park,
CA3500836,BETABEL RV RESORT,DISTRICT 05 - MONTEREY,Mobile Home Park,
CA3500556,MISSION FARM R.V. PARK,DISTRICT 05 - MONTEREY,Mobile Home Park,
CA3510006,MISSION OAKS MOBILE HOME PARK,DISTRICT 05 - MONTEREY,Mobile Home Park,
CA3500505,THOUSAND TRAILS SAN BENITO PRESERVE,DISTRICT 05 - MONTEREY,Mobile Home Park,
CA3601045,BEAR VALLEY MHP,LPA66 - SAN BERNARDINO COUNTY,Mobile Home Park,
CA3600385,BROOKSIDE MHP,LPA66 - SAN BERNARDINO COUNTY,Mobile Home Park,
CA3600388,DESERT VIEW MOBILE PARK,LPA66 - SAN BERNARDINO COUNTY,Mobile Home Park,
CA3600391,HILLCREST MOBILE ESTATES,LPA66 - SAN BERNARDINO COUNTY,Mobile Home Park,
CA3600397,MOSS MOBILE MANOR,LPA66 - SAN BERNARDINO COUNTY,Mobile Home Park,
CA3600399,PARADISE MOBILE ESTATES,LPA66 - SAN BERNARDINO COUNTY,Mobile Home Park,
CA3600155,RIVER RANCH MHP,LPA66 - SAN BERNARDINO COUNTY,Mobile Home Park,
CA3600400,APPLE VALLEY VILLAGE MHE,LPA66 - SAN BERNARDINO COUNTY,Mobile Home Park,
CA3600386,FOOTHILL ESTATES MHP,LPA66 - SAN BERNARDINO COUNTY,Mobile Home Park,
90600039,Desert Rose MHP,EPA Region 9,Mobile Home Park,
90600194,River Reflections Estates,EPA Region 9,Mobile Home Park,
CA3700962,OAKVALE PARK,DISTRICT 14 - SAN DIEGO,Mobile Home Park,
CA3700041,BARRETT LAKE MH AND RV LLC,DISTRICT 26 - IMPERIAL,Mobile Home Park,
CA3700291,"OCOTILLO OASIS, LLC",DISTRICT 26 - IMPERIAL,Mobile Home Park,
CA3701961,PINE VALLEY TRAILER PARK,DISTRICT 26 - IMPERIAL,Mobile Home Park,
CA3701341,QUIET OAKS MOBILE HOME PARK,DISTRICT 26 - IMPERIAL,Mobile Home Park,
CA3702354,WARNER SPRINGS ESTATES,DISTRICT 26 - IMPERIAL,Mobile Home Park,
CA3701988,ALPINE OAKS ESTATES LLC,DISTRICT 14 - SAN DIEGO,Mobile Home Park,
CA3701184,BUTTERFIELD RANCH,DISTRICT 26 - IMPERIAL,Mobile Home Park,
CA3700071,HEAVENLY OAKS,DISTRICT 26 - IMPERIAL,Mobile Home Park,
90605122,Turner Trailer Park,EPA Region 9,Mobile Home Park,
CA3702104,MHC TT INC. (DBA PIO PICO),DISTRICT 14 - SAN DIEGO,Mobile Home Park,
CA3910020,STOCKTON VERDE MOBILE HOME PARK,DISTRICT 10 - STOCKTON,Mobile Home Park,
CA3900606,A1 WINSTONS MOBILE HOME PARK,LPA69 - SAN JOAQUIN COUNTY,Mobile Home Park,
CA3900831,ARBOR MOBILE HOME PARK WS,LPA69 - SAN JOAQUIN COUNTY,Mobile Home Park,
CA3900586,B&G MOBILE HOME PARK LLC WS,LPA69 - SAN JOAQUIN COUNTY,Mobile Home Park,
CA3900907,BEL AIR MOBILE ESTATE,LPA69 - SAN JOAQUIN COUNTY,Mobile Home Park,
CA3900637,BIG WHEEL MOBILE HOME PARK,LPA69 - SAN JOAQUIN COUNTY,Mobile Home Park,
CA3900568,CARIBOU MOBILE PARK PWS,LPA69 - SAN JOAQUIN COUNTY,Mobile Home Park,
CA3900579,CENTURY MOBILE HOME PARK,LPA69 - SAN JOAQUIN COUNTY,Mobile Home Park,
CA3900983,CHERRY LANE TRAILER PARK,LPA69 - SAN JOAQUIN COUNTY,Mobile Home Park,
CA3900844,COUNTRY MANOR MHP,LPA69 - SAN JOAQUIN COUNTY,Mobile Home Park,
CA3900607,COUNTRY SQUIRE MOBILE ESTATES & WATER SY,LPA69 - SAN JOAQUIN COUNTY,Mobile Home Park,
CA3900842,DOUBLE L MOBILE ESTATES,LPA69 - SAN JOAQUIN COUNTY,Mobile Home Park,
CA3900569,EL RIO MOBILE HOME PARK,LPA69 - SAN JOAQUIN COUNTY,Mobile Home Park,
CA3900705,FINNLEES TRAILER PARK,LPA69 - SAN JOAQUIN COUNTY,Mobile Home Park,
CA3900649,GLENWOOD MOBILE HOME PARK,LPA69 - SAN JOAQUIN COUNTY,Mobile Home Park,
CA3900813,HAVEN ACRES RIVER CLUB INC,LPA69 - SAN JOAQUIN COUNTY,Mobile Home Park,
CA3900624,IL VINETO,LPA69 - SAN JOAQUIN COUNTY,Mobile Home Park,
CA3900653,ISLANDER MARINA,LPA69 - SAN JOAQUIN COUNTY,Mobile Home Park,
CA3901114,KING ISLAND TRAILER PARK WATER SYSTEM,LPA69 - SAN JOAQUIN COUNTY,Mobile Home Park,
CA3900682,LOCKEFORD MOBILE HOME PARK WTR SYS,LPA69 - SAN JOAQUIN COUNTY,Mobile Home Park,
CA3900561,LODI LAKE MOBILE HOME PARK,LPA69 - SAN JOAQUIN COUNTY,Mobile Home Park,
CA3900661,MAPACHE TRAILER PARK,LPA69 - SAN JOAQUIN COUNTY,Mobile Home Park,
CA3901081,MOBILE VILLAS TRAILER PARK,LPA69 - SAN JOAQUIN COUNTY,Mobile Home Park,
CA3900719,MOKELUMNE MOBILE SENIOR PARK,LPA69 - SAN JOAQUIN COUNTY,Mobile Home Park,
CA3900805,MOREHEAD PARK,LPA69 - SAN JOAQUIN COUNTY,Mobile Home Park,
CA3900664,NEW HOPE LANDING GENERAL STORE,LPA69 - SAN JOAQUIN COUNTY,Mobile Home Park,
CA3900762,RIVERSIDE MOBILE HOME PARK,LPA69 - SAN JOAQUIN COUNTY,Mobile Home Park,
CA3900964,SAHARA MOBILE COURT,LPA69 - SAN JOAQUIN COUNTY,Mobile Home Park,
CA3901215,SAN JUAN VISTA,LPA69 - SAN JOAQUIN COUNTY,Mobile Home Park,
CA3900755,SHADY REST TRAILER COURT,LPA69 - SAN JOAQUIN COUNTY,Mobile Home Park,
CA3900602,TAHAMA VILLAGE MOBILE HOME PARK,LPA69 - SAN JOAQUIN COUNTY,Mobile Home Park,
CA3901074,TWIN OAKS MOBILE PARK,LPA69 - SAN JOAQUIN COUNTY,Mobile Home Park,
CA3900732,V & P TRAILER COURT WATER SYSTEM,LPA69 - SAN JOAQUIN COUNTY,Mobile Home Park,
CA3900596,VILLA CEREZOS,LPA69 - SAN JOAQUIN COUNTY,Mobile Home Park,
CA3900721,WOODBRIDGE MOBILE ESTATES,LPA69 - SAN JOAQUIN COUNTY,Mobile Home Park,
CA3901474,"HESKETT, JOE WATER SYSTEM",LPA69 - SAN JOAQUIN COUNTY,Mobile Home Park,
CA3900991,LA TORRES PARK,LPA69 - SAN JOAQUIN COUNTY,Mobile Home Park,
CA4000650,MESA DUNES MOBILE HOME ESTATES,DISTRICT 06 - SANTA BARBARA,Mobile Home Park,
CA4000654,RESTHAVEN MOBILE HOME PARK,LPA70 - SAN LUIS OBISPO COUNTY,Mobile Home Park,
CA4000649,LOS ROBLES MOBILE HOME ESTATES,LPA70 - SAN LUIS OBISPO COUNTY,Mobile Home Park,
CA4000653,RANCHO COLINA MOBILE HOME PARK,LPA70 - SAN LUIS OBISPO COUNTY,Mobile Home Park,
CA4000648,KEN MAR GARDENS,LPA70 - SAN LUIS OBISPO COUNTY,Mobile Home Park,
CA4200842,SAINT MARIE MOBILE HOME PARK,LPA72 - SANTA BARBARA COUNTY,Mobile Home Park,
CA4200827,SANTA YNEZ ROBLAR MOBILE HOME PARK,LPA72 - SANTA BARBARA COUNTY,Mobile Home Park,
CA4300994,COYOTE VALLEY RV RESORT,DISTRICT 17 - SANTA CLARA,Mobile Home Park,
CA4300603,OAK DELL PARK,DISTRICT 17 - SANTA CLARA,Mobile Home Park,
CA4300924,PARKWAY LAKES RV PARK,DISTRICT 17 - SANTA CLARA,Mobile Home Park,
CA4300615,THOUSAND TRAILS - MORGAN HILL,DISTRICT 17 - SANTA CLARA,Mobile Home Park,
CA4300999,UVAS PINES RV PARK,DISTRICT 17 - SANTA CLARA,Mobile Home Park,
CA4500200,AMBERWOOD MOBILE HOME PARK,LPA75 - SHASTA COUNTY,Mobile Home Park,
CA4500098,ANDERSON MOBILE HOME PARK,LPA75 - SHASTA COUNTY,Mobile Home Park,
CA4500063,CEDAR CREEK MOBILEHOME PARK,LPA75 - SHASTA COUNTY,Mobile Home Park,
CA4500066,CLEAR CREEK MOBILE PARK,LPA75 - SHASTA COUNTY,Mobile Home Park,
CA4500219,CREEKSIDE MOBILEHOME PARK,LPA75 - SHASTA COUNTY,Mobile Home Park,
CA4500101,LAKE SHASTA PINES RV PARK & CAMPGROUND,LPA75 - SHASTA COUNTY,Mobile Home Park,
CA4500062,LONE TREE MOBILE HOME PARK,LPA75 - SHASTA COUNTY,Mobile Home Park,
CA4500082,MIDWAY MOBILEHOME PARK,LPA75 - SHASTA COUNTY,Mobile Home Park,
CA4500102,NORTH REDDING RV VILLAGE,LPA75 - SHASTA COUNTY,Mobile Home Park,
CA4500290,PINE GROVE MOBILEHOME PARK,LPA75 - SHASTA COUNTY,Mobile Home Park,
CA4500093,RED HILL MOBILEHOME PARK,LPA75 - SHASTA COUNTY,Mobile Home Park,
CA4500106,RIO VISTA MOBILEHOME ESTATES,LPA75 - SHASTA COUNTY,Mobile Home Park,
CA4500092,RIVER BREEZE MOBILE HOME PARK,LPA75 - SHASTA COUNTY,Mobile Home Park,
CA4500104,SUNRISE MOBILEHOME PARK,LPA75 - SHASTA COUNTY,Mobile Home Park,
CA4500107,ZUFALL'S MOBILEHOME PARK,LPA75 - SHASTA COUNTY,Mobile Home Park,
CA4500081,LAZY LANDING MOBILE HOME PARK,LPA75 - SHASTA COUNTY,Mobile Home Park,
CA4500089,PINE RIDGE PARK ESTATES,LPA75 - SHASTA COUNTY,Mobile Home Park,
CA4500203,RAPID RIVER MOBILEHOME PARK,LPA75 - SHASTA COUNTY,Mobile Home Park,
CA4500094,RIVERLAND MOBILEHOME PARK,LPA75 - SHASTA COUNTY,Mobile Home Park,
CA4500255,SACRAMENTO RIVER RV PARK,LPA75 - SHASTA COUNTY,Mobile Home Park,
CA4500054,BALLS FERRY FISHING RESORT,LPA75 - SHASTA COUNTY,Mobile Home Park,
CA4500246,EL RIO ESTATES,LPA75 - SHASTA COUNTY,Mobile Home Park,
CA4700542,ABRAMS LAKE MOBILE ESTATES,DISTRICT 01 - KLAMATH,Mobile Home Park,
CA4700546,CAL ORE MOBILE ESTATES,DISTRICT 01 - KLAMATH,Mobile Home Park,
CA4700626,COVE MOBILE VILLA,DISTRICT 01 - KLAMATH,Mobile Home Park,
CA4700627,JUNIPER CREEK ESTATES,DISTRICT 01 - KLAMATH,Mobile Home Park,
CA4700803,SHADOW MOUNTAIN MHP,DISTRICT 01 - KLAMATH,Mobile Home Park,
CA4700541,SHASTA HORIZON MOBILE HOME PARK,DISTRICT 01 - KLAMATH,Mobile Home Park,
CA4700884,SHASTINA MOBILE ESTATES,DISTRICT 01 - KLAMATH,Mobile Home Park,
CA4800564,HIDDEN ACRES TRAILER VILLA,DISTRICT 04 - SAN FRANCISCO,Mobile Home Park,
CA4800753,VINEYARD RV PARK,DISTRICT 04 - SAN FRANCISCO,Mobile Home Park,
CA4900789,BLUE SPRUCE MOBILE HOME PARK,DISTRICT 18 - SONOMA,Mobile Home Park,
CA4900644,BRIDGEHAVEN PARK,DISTRICT 18 - SONOMA,Mobile Home Park,
CA4900687,BROOKWOOD MOBILE HOME PARK,DISTRICT 18 - SONOMA,Mobile Home Park,
CA4900721,COLONIAL PARK,DISTRICT 18 - SONOMA,Mobile Home Park,
CA4900799,EL PORTAL MOBILE ESTATES,DISTRICT 18 - SONOMA,Mobile Home Park,
CA4900728,EVERGREEN MOBILE ESTATES,DISTRICT 18 - SONOMA,Mobile Home Park,
CA4900832,LEISURE MOBILE HOME PARK,DISTRICT 18 - SONOMA,Mobile Home Park,
CA4900720,MOBILE HOME ESTATES,DISTRICT 18 - SONOMA,Mobile Home Park,
CA4900798,"MOUNTAIN VIEW MOBILE ESTATES, LLC",DISTRICT 18 - SONOMA,Mobile Home Park,
CA4900797,NORTH STAR MOBILE HOME PARK,DISTRICT 18 - SONOMA,Mobile Home Park,
CA4900674,PINE HILL TERRACE MOBILE HOME PARK,DISTRICT 18 - SONOMA,Mobile Home Park,
CA4900787,PLAZA MOBILE HOME PARK,DISTRICT 18 - SONOMA,Mobile Home Park,
CA4900600,RINCON VALLEY MOBILE ESTATES,DISTRICT 18 - SONOMA,Mobile Home Park,
CA4900675,ROSELAND MOBILE HOME PARK,DISTRICT 18 - SONOMA,Mobile Home Park,
CA4900796,SANTA ROSA MOBILE ESTATES,DISTRICT 18 - SONOMA,Mobile Home Park,
CA4900723,SHAMROCK MOBILE HOME PARK,DISTRICT 18 - SONOMA,Mobile Home Park,
CA4900795,STONEGATE MOBILE HOME PARK,DISTRICT 18 - SONOMA,Mobile Home Park,
CA4900792,WAYSIDE GARDENS MOBILE HOME PARK,DISTRICT 18 - SONOMA,Mobile Home Park,
CA4900791,WESTERN MOBILE HOME PARK,DISTRICT 18 - SONOMA,Mobile Home Park,
CA4900871,DE ANZA MOON VALLEY WATER COMPANY,DISTRICT 18 - SONOMA,Mobile Home Park,
CA4900794,SUNSET PARK COMMUNITY,DISTRICT 18 - SONOMA,Mobile Home Park,
CA5000082,4N MOBILEHOME PARK,LPA80 - STANISLAUS COUNTY,Mobile Home Park,
CA5000060,CASA DE AMIGOS MANUFACTURED HOUSING COMM,LPA80 - STANISLAUS COUNTY,Mobile Home Park,
CA5000033,COBLES CORNER,LPA80 - STANISLAUS COUNTY,Mobile Home Park,
CA5000080,COUNTRY WESTERN MOBILE HOME PARK,LPA80 - STANISLAUS COUNTY,Mobile Home Park,
CA5000058,FISHERMAN'S BEND MHP,LPA80 - STANISLAUS COUNTY,Mobile Home Park,
CA5000048,LAZY B MOBILEHOME PARK,LPA80 - STANISLAUS COUNTY,Mobile Home Park,
CA5000049,LONE PINE MHP,LPA80 - STANISLAUS COUNTY,Mobile Home Park,
CA5000061,MARTIN'S MOBILE HOME COURT,LPA80 - STANISLAUS COUNTY,Mobile Home Park,
CA5000054,MORNINGSIDE MOBILEHOME PARK,LPA80 - STANISLAUS COUNTY,Mobile Home Park,
CA5000072,MULBERRY MHP,LPA80 - STANISLAUS COUNTY,Mobile Home Park,
CA5000055,OLIVE LANE MOBILEHOME PARK,LPA80 - STANISLAUS COUNTY,Mobile Home Park,
CA5000090,RIVERVIEW MOBILE HOME ESTATES,LPA80 - STANISLAUS COUNTY,Mobile Home Park,
CA5000095,SUNRISE VILLAGE MHP,LPA80 - STANISLAUS COUNTY,Mobile Home Park,
CA5000067,TULLY MOBILE ESTATES,LPA80 - STANISLAUS COUNTY,Mobile Home Park,
CA5000071,TWIN CYPRESS MOBILE HOME PARK,LPA80 - STANISLAUS COUNTY,Mobile Home Park,
CA5000066,MODESTO MOBILE HOME PARK,LPA80 - STANISLAUS COUNTY,Mobile Home Park,
CA5100112,TIERRA BUENA MHP #1,DISTRICT 21 - VALLEY,Mobile Home Park,
CA5200521,ANTELOPE CREEK MHP,LPA82 - TEHAMA COUNTY,Mobile Home Park,
CA5200546,ANTELOPE-HOMEWOOD MHP,LPA82 - TEHAMA COUNTY,Mobile Home Park,
CA5200539,FRIENDLY ACRES MHP,LPA82 - TEHAMA COUNTY,Mobile Home Park,
CA5200547,GATEWAY MOBILE HOME PARK,LPA82 - TEHAMA COUNTY,Mobile Home Park,
CA5200571,MOUNTAIN VALLEY APTS & RVP,LPA82 - TEHAMA COUNTY,Mobile Home Park,
CA5200508,RIO VISTA MOBILE HOME PARK,LPA82 - TEHAMA COUNTY,Mobile Home Park,
CA5200510,RIVER RANCH MOBILE HOME PARK,LPA82 - TEHAMA COUNTY,Mobile Home Park,
CA5200551,WOODSON BRIDGE MHP,LPA82 - TEHAMA COUNTY,Mobile Home Park,
CA5200010,WOODSON BRIDGE RV PARK,LPA82 - TEHAMA COUNTY,Mobile Home Park,
CA5200512,BEND MOBILEHOME & RV PARK,LPA82 - TEHAMA COUNTY,Mobile Home Park,
CA5200255,CORNING RV PARK,LPA82 - TEHAMA COUNTY,Mobile Home Park,
CA5200556,MAYWOOD MOBILE HOME PARK,LPA82 - TEHAMA COUNTY,Mobile Home Park,
CA5200558,RIVER VIEW MHC LLC,LPA82 - TEHAMA COUNTY,Mobile Home Park,
CA5200514,GOLDEN ACRES TRAILER PARK,LPA82 - TEHAMA COUNTY,Mobile Home Park,
CA5200527,HUNTER'S FISHING RESORT,LPA82 - TEHAMA COUNTY,Mobile Home Park,
CA5303002,INDIAN CREEK TRAILER PARK,DISTRICT 01 - KLAMATH,Mobile Home Park,
CA5301008,PINE COVE RV PARK,DISTRICT 01 - KLAMATH,Mobile Home Park,
CA5400523,EL MONTE VILLAGE MHP,DISTRICT 24 - TULARE,Mobile Home Park,
CA5400660,LAKE SUCCESS MOBILE LODGE,DISTRICT 24 - TULARE,Mobile Home Park,
CA5400819,MOUNTAIN VIEW MHP,DISTRICT 24 - TULARE,Mobile Home Park,
CA5400504,PORTERVILLE MOBILE VILLAGE,DISTRICT 24 - TULARE,Mobile Home Park,
CA5400529,"SHADY GROVE MOBILE HOME PARK, LLC",DISTRICT 24 - TULARE,Mobile Home Park,
CA5500120,49ER TRAILER RANCH,DISTRICT 11 - MERCED,Mobile Home Park,
CA5500104,CASCADE ESTATES,DISTRICT 11 - MERCED,Mobile Home Park,
CA5500149,COLUMBIA MOBILE HOME PARK,DISTRICT 11 - MERCED,Mobile Home Park,
CA5500128,GOLD RUSH MOBILE HOME PARK,DISTRICT 11 - MERCED,Mobile Home Park,
CA5500124,MONO VISTA RANCH MHP,DISTRICT 11 - MERCED,Mobile Home Park,
CA5500125,MOTHER LODE MOBILE ESTATES,DISTRICT 11 - MERCED,Mobile Home Park,
CA5500116,PEPPERMINT CREEK MHP,DISTRICT 11 - MERCED,Mobile Home Park,
CA5500092,PONDEROSA MOBILE HOME PARK,DISTRICT 11 - MERCED,Mobile Home Park,
CA5500243,RAMBLING HILLS ESTATES,DISTRICT 11 - MERCED,Mobile Home Park,
CA5500096,SIERRA TWAIN HARTE MHP,DISTRICT 11 - MERCED,Mobile Home Park,
CA5500353,SIERRA VILLAGE MOBILE HOME PARK,DISTRICT 11 - MERCED,Mobile Home Park,
CA5500086,SONORA ESTATES MOBILE HOME PARK,DISTRICT 11 - MERCED,Mobile Home Park,
CA5500115,SUGAR PINE RV RESORT,DISTRICT 11 - MERCED,Mobile Home Park,
CA5500193,TAMARRON MOBILE HOME PARK,DISTRICT 11 - MERCED,Mobile Home Park,
CA5500119,YOSEMITE VISTA ESTATES,DISTRICT 11 - MERCED,Mobile Home Park,
CA5601106,ALTURAS FILLMORE MHP,DISTRICT 06 - SANTA BARBARA,Mobile Home Park,
CA5602110,NAVALAIR MOBILE HOME PARK,DISTRICT 06 - SANTA BARBARA,Mobile Home Park,
CA5602109,SIESTA MOBILE HOME PARK,DISTRICT 06 - SANTA BARBARA,Mobile Home Park,
CA5602101,"Now it's a no-named MHP, but it looks like housing probably for a bunch of nearby ag related jobs (Orchids, driscolls packing etc), the address matches for Country Sunshine Mobile Home Park (56-0001-MP) as of 2012, with a property owner in Santa Barbara similar to SDWIS (http://vcportal.ventura.org/rma/planning-archives/pdf/meetings-agendas-archives/mhprrb/MHPRRB_11-14-12.pdf, p22) ""Originally, A-1 Trailer Court; recently Sunshine or Country Sunshine Mobile Home Park; and also referred to as Rancho Homes.""",DISTRICT 06 - SANTA BARBARA,Mobile Home Park,
CA5700554,CAMPERS INN - RV & GOLF COURSE,LPA87 - YOLO COUNTY,Mobile Home Park,
CA5800823,COUNTRY AIR MOBILE HOME PARK,LPA88 - YUBA COUNTY,Mobile Home Park,
CA5800824,COUNTRY VILLAGE MOBILE HOME PARK,LPA88 - YUBA COUNTY,Mobile Home Park,
CA5800828,COUNTRYSIDE MOBILE HOME PARK,LPA88 - YUBA COUNTY,Mobile Home Park,
