PWSID,SYSTEM_NAME,COUNTY,OWNERSHIP_SDWIS,OWNER_CODE_SDWIS,OWNERSHIP_KD,OWNERSHIP_KD_BI,TYPE,TYPE_consolidated,JURISDICTION_9,JURISDICTION_10,SOURCE_SDWIS,Source_coded_18,POP_TOTAL,SC_TOTAL,FEE_CODE_062018,FEE_FULL_062018,CWStype_fed_062018,CWStype_state062018,CWStype_state_name2018,WQ_REG,COMPLIANCE_STATUS,VIOLATION_COUNT,COUNT_TCR,TOTAL_VIOLATIONS, , 
CA4900893,WEST WATER COMPANY (PUC),SONOMA,Private,P,Private,Private,IOU,IOU,PRIVATE-IOU,PRIVATE-IOU,GW,GW,40,13,SC,Small Community,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA4900901,SOBRE VISTA WATER COMPANY,SONOMA,Private,P,Private,Private,Private,Private,PRIVATE,PRIVATE,GW,GW,80,24,SC,Small Community,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA4900913,ROBIN WAY WATER SYSTEM,SONOMA,Private,P,Private,Private,Private,Private,PRIVATE,PRIVATE,GW,GW,65,20,SC,Small Community,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA4900943,ALLIANCE REDWOODS CONFERENCE GROUNDS,SONOMA,Private,P,Private,Private,Private,Private,PRIVATE,PRIVATE,GW,GW,46,73,SC,Small Community,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA4900973,GEORGE RANCH MUTUAL WATER COMPANY,SONOMA,Private,P,Private,Private,MWC,MWC,PRIVATE- MUT BENEFIT,PRIVATE- MUT BENEFIT,GW,GW,75,51,SC,Small Community,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,1,1,,
CA4901062,KINNYBROOK MUTUAL WATER COMPANY,SONOMA,Private,P,Private,Private,MWC,MWC,PRIVATE- MUT BENEFIT,PRIVATE- MUT BENEFIT,GW,GW,48,23,SC,Small Community,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA4901071,BOULEVARD HEIGHTS MUTUAL WATER,SONOMA,Private,P,Private,Private,MWC,MWC,PRIVATE- MUT BENEFIT,PRIVATE- MUT BENEFIT,GW,GW,65,18,SC,Small Community,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA4901221,GRATON MUTUAL (GREEN VALLEY HOA),SONOMA,Private,P,Private,Private,PA,PA,PRIVATE- MUT BENEFIT,PRIVATE- MUT BENEFIT,GW,GW,45,16,SC,Small Community,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA4901246,DOWNTOWN GRATON MUTUAL WATER SYSTEM,SONOMA,Private,P,Private,Private,MWC,MWC,PRIVATE- MUT BENEFIT,PRIVATE- MUT BENEFIT,GW,GW,118,25,SC,Small Community,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA4901309,HILTON MUTUAL WATER COMPANY,SONOMA,Private,P,Private,Private,MWC,MWC,PRIVATE- MUT BENEFIT,PRIVATE- MUT BENEFIT,GW,GW,44,17,SC,Small Community,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA4901346,DELORES LANE WATER SYSTEM,SONOMA,Private,P,Private,Private,Private,Private,PRIVATE,PRIVATE,GW,GW,50,17,SC,Small Community,C,C,Community,SWRCB-DISTRICT,RETURNED TO COMPLIANCE,1,NA,1,,
CA4901355,TERRACE VIEW WATER SYSTEM,SONOMA,Private,P,Private,Private,MWC,MWC,PRIVATE- MUT BENEFIT,PRIVATE- MUT BENEFIT,GW,GW,45,18,SC,Small Community,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA4901381,LICHAU HYLANDS MUTUAL WATER COMPANY,SONOMA,Local,L,Private,Private,MWC,MWC,PRIVATE- MUT BENEFIT,PRIVATE- MUT BENEFIT,GW,GW,37,16,SC,Small Community,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA4901445,JAMES COURT WATER SYSTEM,SONOMA,Private,P,Private,Private,Private,Private,PRIVATE,PRIVATE,GW,GW,192,40,SC,Small Community,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA4910002,"CLOVERDALE, CITY OF",SONOMA,Private,P,Local,Public,City,City,CITY,CITY,GU,GW,9149,3251,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA4910003,PENNGROVE WATER COMPANY (PUC),SONOMA,Private,P,Private,Private,IOU,IOU,PRIVATE-IOU,PRIVATE-IOU,GWP,GWP,1696,514,SC,Small Community,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA4910004,SWEETWATER SPRINGS CWD - GUERNEVILLE,SONOMA,Local,L,Local,Public,County Water District,County Water District,SPECIAL DISTRICT,SPECIAL DISTRICT,GW,GW,6116,2725,DAVCL,Disadvantaged Large Community Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA4910005,"HEALDSBURG, CITY OF",SONOMA,Local,L,Local,Public,City,City,CITY,CITY,GU,GW,12634,4465,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA4910006,"PETALUMA, CITY OF",SONOMA,Local,L,Local,Public,City,City,CITY,CITY,GW,GW,60350,20010,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA4910007,"SEA RANCH WATER COMPANY,THE (PUC)",SONOMA,Private,P,Private,Private,IOU,IOU,PRIVATE-IOU,PRIVATE-IOU,SW,SW,2558,1838,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA4910008,RUSSIAN RIVER COUNTY WATER DISTRICT,SONOMA,Local,L,Local,Public,County Water District,County Water District,SPECIAL DISTRICT,SPECIAL DISTRICT,GW,GW,3509,1253,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA4910009,"SANTA ROSA, CITY OF",SONOMA,Local,L,Local,Public,City,City,CITY,CITY,GW,GW,175155,53599,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA4910010,SONOMA COUNTY CSA 41-FITCH MOUNTAIN,SONOMA,Local,L,Local,Public,CSA,CSA,COUNTY,COUNTY,GWP,GWP,1112,337,SC,Small Community,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA4910011,"SEBASTOPOL, CITY OF",SONOMA,Local,L,Local,Public,City,City,CITY,CITY,GW,GW,7579,2887,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA4910012,"SONOMA, CITY OF",SONOMA,Local,L,Local,Public,City,City,CITY,CITY,GW,GW,11654,4387,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA4910013,VALLEY OF THE MOON WATER DISTRICT,SONOMA,Local,L,Local,Public,County Water District,County Water District,SPECIAL DISTRICT,SPECIAL DISTRICT,GW,GW,22536,7001,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA4910014,"ROHNERT PARK, CITY OF",SONOMA,Local,L,Local,Public,City,City,CITY,CITY,GW,GW,42067,9314,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA4910016,"COTATI, CITY OF",SONOMA,Local,L,Local,Public,City,City,CITY,CITY,GW,GW,7535,2562,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA4910017,"WINDSOR, TOWN OF",SONOMA,Local,L,Local,Public,City,City,CITY,CITY,GW,GW,27183,8883,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA4910018,ARMSTRONG VALLEY-CAL WATER SERVICE (PUC),SONOMA,Private,P,Private,Private,IOU,IOU,PRIVATE-IOU,PRIVATE-IOU,GW,GW,420,377,SC,Small Community,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA4910019,FORESTVILLE WATER DISTRICT,SONOMA,Local,L,Local,Public,County Water District,County Water District,SPECIAL DISTRICT,SPECIAL DISTRICT,GWP,GWP,2500,982,DAVCS,Disadvantaged Small Community Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA4910020,SONOMA COUNTY WATER AGENCY,SONOMA,Local,L,Local,Public,Special Act District - COUNTY,Special Act District,COUNTY,COUNTY,GW,GW,600000,175,WH,WholesalerÂ Â,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA4910021,BODEGA BAY PUBLIC UTILITY DISTRICT,SONOMA,Local,L,Local,Public,PUD,PUD,SPECIAL DISTRICT,SPECIAL DISTRICT,GW,GW,1435,1060,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,1,1,,
CA4910022,CANON MANOR WATER SYSTEM,SONOMA,Private,P,Private,Private,Private,Private,PRIVATE,PRIVATE,GW,GW,756,229,SC,Small Community,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA4910023,CALIFORNIA-AMERICAN LARKFIELD (PUC),SONOMA,Private,P,Private,Private,IOU,IOU,PRIVATE-IOU,PRIVATE-IOU,GW,GW,5369,1803,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA4910025,KENWOOD VILLAGE WATER COMPANY (PUC),SONOMA,Private,P,Private,Private,IOU,IOU,PRIVATE-IOU,PRIVATE-IOU,GW,GW,1016,308,SC,Small Community,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA4910026,ODD FELLOWS RECREATION CLUB,SONOMA,Private,P,Private,Private,Private,Private,PRIVATE,PRIVATE,GW,GW,80,259,SC,Small Community,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA4910027,SONOMA STATE UNIVERSITY,SONOMA,State Government,S,State Government,Public,State,State,STATEFED,STATE,GW,GW,10386,1100,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,RETURNED TO COMPLIANCE,1,NA,1,,
CA4910028,SWEETWATER SPRINGS CWD - MONTE RIO,SONOMA,Local,L,Local,Public,County Water District,County Water District,SPECIAL DISTRICT,SPECIAL DISTRICT,GW,GW,3000,1065,DAVCL,Disadvantaged Large Community Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA4910029,CAMP MEEKER WATER SYSTEM,SONOMA,Local,L,Local,Public,Water District,Water District,SPECIAL DISTRICT,SPECIAL DISTRICT,GW,GW,1368,354,SC,Small Community,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA4910202,SONOMA DEVELOPMENTAL CENTER,SONOMA,State Government,S,State Government,Public,State,State,STATEFED,STATE,SW,SW,294,123,SC,Small Community,C,C,Community,SWRCB-DISTRICT,OUT-OF-COMPLIANCE,8,NA,8,,
CA4910701,U.S. COAST GUARD TRAINING CENTER,SONOMA,Federal Government,F,Federal Government,Public,Federal,Federal,STATEFED,FEDERAL,GWP,GWP,1447,154,SC,Small Community,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA5000005,CROWS LANDING COMM SVC DISTRICT,STANISLAUS,Local,L,Local,Public,CSD,CSD,SPECIAL DISTRICT,SPECIAL DISTRICT,GW,GW,500,138,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,1,1,,
CA5000008,KNIGHTS FERRY COMM. SVC. DIST.,STANISLAUS,Local,L,Local,Public,CSD,CSD,SPECIAL DISTRICT,SPECIAL DISTRICT,SW,SW,85,62,SC,Small Community,C,C,Community,LPA,OUT-OF-COMPLIANCE,6,NA,6,,
CA5000010,TID/ LA GRANGE WATER SYSTEM,STANISLAUS,Local,L,Local,Public,Irrigation District,Irrigation District,SPECIAL DISTRICT,SPECIAL DISTRICT,SW,SW,195,59,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,NA,0,,
CA5000013,OID #45,STANISLAUS,Local,L,Local,Public,Irrigation District,Irrigation District,SPECIAL DISTRICT,SPECIAL DISTRICT,GW,GW,144,51,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,NA,0,,
CA5000014,OID #46 - SUNSET OAKS,STANISLAUS,Local,L,Local,Public,Irrigation District,Irrigation District,SPECIAL DISTRICT,SPECIAL DISTRICT,GW,GW,269,77,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,NA,0,,
CA5000015,OID #22 - WILLIAMS TRACT,STANISLAUS,Local,L,Local,Public,Irrigation District,Irrigation District,SPECIAL DISTRICT,SPECIAL DISTRICT,GW,GW,150,53,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,NA,0,,
CA5000016,OID #41 - MOUNTAIN VIEW,STANISLAUS,Local,L,Local,Public,Irrigation District,Irrigation District,SPECIAL DISTRICT,SPECIAL DISTRICT,GW,GW,147,42,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,NA,0,,
CA5000017,PARK HEIGHTS MUTUAL WATER CO,STANISLAUS,Private,P,Private,Private,MWC,MWC,PRIVATE- MUT BENEFIT,PRIVATE- MUT BENEFIT,GW,GW,250,95,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,NA,0,,
CA5000019,RIVERDALE PARK TRACT CSD,STANISLAUS,Private,P,Local,Public,CSD,CSD,SPECIAL DISTRICT,SPECIAL DISTRICT,GW,GW,610,178,SC,Small Community,C,C,Community,LPA,OUT-OF-COMPLIANCE,5,NA,5,,
CA5000033,COBLES CORNER,STANISLAUS,Private,P,Private,Private,MHP,MHP,MHP,MHP,GW,GW,50,20,SC,Small Community,C,C,Community,LPA,OUT-OF-COMPLIANCE,24,NA,24,,
CA5000048,LAZY B MOBILEHOME PARK,STANISLAUS,Private,P,Private,Private,MHP,MHP,MHP,MHP,GW,GW,125,49,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,1,1,,
CA5000049,LONE PINE MHP,STANISLAUS,Private,P,Private,Private,MHP,MHP,MHP,MHP,GW,GW,64,32,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,3,3,,
CA5000051,MOBILE PLAZA PARK,STANISLAUS,Private,P,Private,Private,MHP,MHP,MHP,MHP,GW,GW,125,50,SC,Small Community,C,C,Community,LPA,OUT-OF-COMPLIANCE,27,NA,27,,
CA5000054,MORNINGSIDE MOBILEHOME PARK,STANISLAUS,Private,P,Private,Private,MHP,MHP,MHP,MHP,GW,GW,67,49,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,NA,0,,
CA5000055,OLIVE LANE MOBILEHOME PARK,STANISLAUS,Private,P,Private,Private,MHP,MHP,MHP,MHP,GW,GW,153,51,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,NA,0,,
CA5000057,ORCHARD VILLAGE MHP,STANISLAUS,Private,P,Private,Private,MHP,MHP,MHP,MHP,GW,GW,75,49,SC,Small Community,C,C,Community,LPA,OUT-OF-COMPLIANCE,3,NA,3,,
CA5000058,FISHERMAN'S BEND MHP,STANISLAUS,Private,P,Private,Private,MHP,MHP,MHP,MHP,GW,GW,80,87,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,NA,0,,
CA5000060,CASA DE AMIGOS MOBILE HOME PARK,STANISLAUS,Private,P,Private,Private,MHP,MHP,MHP,MHP,GW,GW,220,73,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,NA,0,,
CA5000061,MARTIN'S MOBILE HOME COURT,STANISLAUS,Private,P,Private,Private,MHP,MHP,MHP,MHP,GW,GW,60,20,SC,Small Community,C,C,Community,LPA,OUT-OF-COMPLIANCE,1,NA,1,,
CA5000066,MODESTO MOBILE HOME PARK,STANISLAUS,Private,P,Private,Private,MHP,MHP,MHP,MHP,GW,GW,300,150,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,NA,0,,
CA5000067,TULLY MOBILE ESTATES,STANISLAUS,Private,P,Private,Private,MHP,MHP,MHP,MHP,GW,GW,40,15,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,1,1,,
CA5000071,TWIN CYPRESS MOBILE HOME PARK,STANISLAUS,Private,P,Private,Private,MHP,MHP,MHP,MHP,GW,GW,112,45,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,NA,0,,
CA5000072,MULBERRY MHP,STANISLAUS,Private,P,Private,Private,MHP,MHP,MHP,MHP,GW,GW,49,52,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,NA,0,,
CA5000077,CERES WEST MHP,STANISLAUS,Private,P,Private,Private,MHP,MHP,MHP,MHP,GW,GW,161,46,SC,Small Community,C,C,Community,LPA,OUT-OF-COMPLIANCE,28,NA,28,,
CA5000080,COUNTRY WESTERN MOBILE HOME PARK,STANISLAUS,Private,P,Private,Private,MHP,MHP,MHP,MHP,GW,GW,90,60,SC,Small Community,C,C,Community,LPA,RETURNED TO COMPLIANCE,14,1,15,,
CA5000082,4N MOBILEHOME PARK,STANISLAUS,Private,P,Private,Private,MHP,MHP,MHP,MHP,GW,GW,65,31,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,NA,0,,
CA5000085,GREEN RUN MOBILE ESTATES,STANISLAUS,Private,P,Private,Private,MHP,MHP,MHP,MHP,GW,GW,100,46,SC,Small Community,C,C,Community,LPA,OUT-OF-COMPLIANCE,28,NA,28,,
CA5000086,COUNTRYSIDE MHP,STANISLAUS,Private,P,Private,Private,MHP,MHP,MHP,MHP,GW,GW,60,44,SC,Small Community,C,C,Community,LPA,OUT-OF-COMPLIANCE,27,NA,27,,
CA5000090,RIVERVIEW MOBILE HOME ESTATES,STANISLAUS,Private,P,Private,Private,MHP,MHP,MHP,MHP,GW,GW,250,175,SC,Small Community,C,C,Community,LPA,OUT-OF-COMPLIANCE,4,NA,4,,
CA5000095,SUNRISE VILLAGE MHP,STANISLAUS,Private,P,Private,Private,MHP,MHP,MHP,MHP,GW,GW,339,103,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,NA,0,,
CA5000099,DEL RIO EAST HOA WATER SYSTEM,STANISLAUS,Private,P,Private,Private,PA,PA,PRIVATE- MUT BENEFIT,PRIVATE- MUT BENEFIT,GW,GW,110,55,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,NA,0,,
CA5000217,FAITH HOME TEEN RANCH,STANISLAUS,Private,P,Private,Private,Private,Private,PRIVATE,PRIVATE,GW,GW,50,7,SC,Small Community,C,C,Community,LPA,OUT-OF-COMPLIANCE,7,NA,7,,
CA5000218,COUNTRY VILLA APTS,STANISLAUS,Private,P,Private,Private,Private,Private,PRIVATE,PRIVATE,GW,GW,30,23,SC,Small Community,C,C,Community,LPA,OUT-OF-COMPLIANCE,28,NA,28,,
CA5000237,NORTH OAKS MUTUAL WATER CO,STANISLAUS,Private,P,Private,Private,MWC,MWC,PRIVATE- MUT BENEFIT,PRIVATE- MUT BENEFIT,GW,GW,234,78,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,NA,0,,
CA5000263,OASIS INVESTMENTS,STANISLAUS,Private,P,Private,Private,Private,Private,PRIVATE,PRIVATE,GW,GW,75,31,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,NA,0,,
CA5000297,BUEHNER HOUSES,STANISLAUS,Private,P,Private,Private,Private,Private,PRIVATE,PRIVATE,GW,GW,25,13,SC,Small Community,C,C,Community,LPA,OUT-OF-COMPLIANCE,4,1,5,,
CA5000313,BUEHNER WATER SYSTEM,STANISLAUS,Private,P,Private,Private,Private,Private,PRIVATE,PRIVATE,GW,GW,150,50,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,NA,0,,
CA5000316,CURTIS INVESTMENTS,STANISLAUS,Private,P,Private,Private,Private,Private,PRIVATE,PRIVATE,GW,GW,42,14,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,NA,0,,
CA5000317,OID #51 - SUNSET OAKS #10,STANISLAUS,Local,L,Local,Public,Irrigation District,Irrigation District,SPECIAL DISTRICT,SPECIAL DISTRICT,GW,GW,287,82,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,NA,0,,
CA5000389,MONTEREY PARK TRACT CSD,STANISLAUS,Private,P,Local,Public,CSD,CSD,SPECIAL DISTRICT,SPECIAL DISTRICT,GWP,GWP,186,50,SC,Small Community,C,C,Community,LPA,RETURNED TO COMPLIANCE,30,6,36,,
CA5000408,WESTLEY CSD,STANISLAUS,Local,L,Local,Public,CSD,CSD,SPECIAL DISTRICT,SPECIAL DISTRICT,GWP,GWP,70,35,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,NA,0,,
CA5000433,OID-OAKDALE RURAL WATER SYSTEM #1,STANISLAUS,Local,L,Local,Public,Irrigation District,Irrigation District,SPECIAL DISTRICT,SPECIAL DISTRICT,GW,GW,1134,476,SC,Small Community,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA5000579,FOSTER FARMS #5,STANISLAUS,Private,P,Private,Private,Private,Private,PRIVATE,PRIVATE,GW,GW,26,10,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,NA,0,,
CA5010005,"CITY OF MODESTO, SALIDA",STANISLAUS,Local,L,Local,Public,City,City,CITY,CITY,GW,GW,14246,4398,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,RETURNED TO COMPLIANCE,1,1,2,,
CA5010006,CITY OF WATERFORD,STANISLAUS,Local,L,Local,Public,City,City,CITY,CITY,GW,GW,8686,2112,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,1,1,,
CA5010007,HILLSVIEW HOMES,STANISLAUS,Local,L,Local,Public,County Dept. (other),County Dept. (other),COUNTY,COUNTY,GW,GW,840,230,SC,Small Community,C,C,Community,SWRCB-DISTRICT,OUT-OF-COMPLIANCE,1,NA,1,,
CA5010008,"HUGHSON, CITY OF",STANISLAUS,Local,L,Local,Public,City,City,CITY,CITY,GW,GW,6082,2010,DAVCL,Disadvantaged Large Community Water System,C,C,Community,SWRCB-DISTRICT,OUT-OF-COMPLIANCE,27,NA,27,,
CA5010009,KEYES COMMUNITY SERVICES DIST.,STANISLAUS,Local,L,Local,Public,CSD,CSD,SPECIAL DISTRICT,SPECIAL DISTRICT,GW,GW,4805,1296,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,OUT-OF-COMPLIANCE,28,NA,28,,
CA5010010,"MODESTO, CITY OF",STANISLAUS,Local,L,Local,Public,City,City,CITY,CITY,SWP,SWP,211903,69141,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,RETURNED TO COMPLIANCE,1,NA,1,,
CA5010013,CITY OF NEWMAN-WATER DEPARTMENT,STANISLAUS,Local,L,Local,Public,City,City,CITY,CITY,GW,GW,10753,3421,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,1,1,,
CA5010014,"OAKDALE, CITY OF",STANISLAUS,Local,L,Local,Public,City,City,CITY,CITY,GW,GW,22348,7749,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA5010017,"PATTERSON, CITY OF",STANISLAUS,Local,L,Local,Public,City,City,CITY,CITY,GW,GW,22679,6543,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA5010018,"RIVERBANK, CITY OF",STANISLAUS,Local,L,Local,Public,City,City,CITY,CITY,GW,GW,23734,6886,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,OUT-OF-COMPLIANCE,1,NA,1,,
CA5010019,"TURLOCK, CITY OF",STANISLAUS,Local,L,Local,Public,City,City,CITY,CITY,GW,GW,72050,18497,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,OUT-OF-COMPLIANCE,2,NA,2,,
CA5010021,DENAIR COMMUNITY SERVICES DISTRICT,STANISLAUS,Local,L,Local,Public,CSD,CSD,SPECIAL DISTRICT,SPECIAL DISTRICT,GW,GW,4860,1645,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,2,2,,
CA5010023,"CITY OF MODESTO, DE #6, SO. TURLOCK",STANISLAUS,Local,L,Local,Public,City,City,CITY,CITY,GW,GW,1079,332,SC,Small Community,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA5010026,WATERFORD - HICKMAN,STANISLAUS,Local,L,Local,Public,City,City,CITY,CITY,GW,GW,565,181,SC,Small Community,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA5010028,"CERES, CITY OF",STANISLAUS,Local,L,Local,Public,City,City,CITY,CITY,GW,GW,47639,11297,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,OUT-OF-COMPLIANCE,2,NA,2,,
CA5010029,"CITY OF MODESTO, DE HILLCREST",STANISLAUS,Local,L,Local,Public,City,City,CITY,CITY,GW,GW,1257,395,SC,Small Community,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA5010031,"CITY OF MODESTO, DE WALNUT MANOR",STANISLAUS,Local,L,Local,Public,City,City,CITY,CITY,GW,GW,175,53,SC,Small Community,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA5010033,"CITY OF MODESTO, DE GRAYSON",STANISLAUS,Local,L,Local,Public,City,City,CITY,CITY,GW,GW,865,274,SC,Small Community,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA5010034,CITY OF MODESTO - NORTH TURLOCK,STANISLAUS,Local,L,Local,Public,City,City,CITY,CITY,GW,GW,145,52,SC,Small Community,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA5010035,CITY OF MODESTO - CENTRAL TURLOCK,STANISLAUS,Local,L,Local,Public,City,City,CITY,CITY,GWP,GWP,116,35,SC,Small Community,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA5010038,MODESTO IRRIGATION DISTRICT,STANISLAUS,Local,L,Local,Public,Irrigation District,Irrigation District,SPECIAL DISTRICT,SPECIAL DISTRICT,SW,SW,212016,2,WH,WholesalerÂ Â,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA5010039,WESTERN HILLS WATER DISTRICT/DIABLO GRAN,STANISLAUS,Local,L,Local,Public,Water District,Water District,SPECIAL DISTRICT,SPECIAL DISTRICT,SW,SW,846,483,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,RETURNED TO COMPLIANCE,7,NA,7,,
CA5010040,SOUTH SAN JOAQUIN IRRIGATION DISTRICT,STANISLAUS,Local,L,Local,Public,Irrigation District,Irrigation District,SPECIAL DISTRICT,SPECIAL DISTRICT,SW,SW,158928,3,WH,WholesalerÂ Â,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA5010042,WATERFORD-RIVER POINTE,STANISLAUS,Local,L,Local,Public,City,City,CITY,CITY,GW,GW,1046,319,SC,Small Community,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA5010043,STANISLAUS REGIONAL WATER AUTHORITY,STANISLAUS,Local,L,Local,Public,JPA,JPA,JPA,JPA,SW,SW,50,2,WH,WholesalerÂ Â,NP,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
